record_type,snapshot_label,package,package_a,package_b,category,in_degree,out_degree,total_degree,pagerank,community,shared_dep_count,shared_dependency_similarity,same_community,centrality_balance,alt_score
node_metric,2024_end,starlette,,,dependency,3.0,0.0,3.0,0.0048292727696139,0.0,,,,,
node_metric,2024_end,syncer,,,dependency,1.0,0.0,1.0,0.0035740217630459,0.0,,,,,
node_metric,2024_end,tomli,,,dependency,2.0,0.0,2.0,0.003707200750034,3.0,,,,,
node_metric,2024_end,uptrace,,,dependency,1.0,0.0,1.0,0.0035740217630459,0.0,,,,,
node_metric,2024_end,uvicorn,,,dependency,4.0,0.0,4.0,0.0038517340344332,0.0,,,,,
node_metric,2024_end,watchfiles,,,dependency,2.0,0.0,2.0,0.003783303028313,5.0,,,,,
node_metric,2024_end,typing-extensions,,,dependency,18.0,0.0,18.0,0.0118720007931555,0.0,,,,,
node_metric,2024_end,gradio,,,App/Service,0.0,28.0,28.0,0.0034466331667964,0.0,,,,,
node_metric,2024_end,anyio,,,dependency,4.0,0.0,4.0,0.0050514496815523,0.0,,,,,
node_metric,2024_end,audioop-lts,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,ffmpy,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,gradio-client,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,huggingface-hub,,,Model Runtime,8.0,7.0,15.0,0.0097653106021009,1.0,,,,,
node_metric,2024_end,jinja2,,,dependency,5.0,0.0,5.0,0.0044626999737156,4.0,,,,,
node_metric,2024_end,markupsafe,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,orjson,,,dependency,2.0,0.0,2.0,0.0036562073518176,2.0,,,,,
node_metric,2024_end,pandas,,,dependency,4.0,0.0,4.0,0.0041545375065813,4.0,,,,,
node_metric,2024_end,pillow,,,dependency,7.0,0.0,7.0,0.0053697912455204,1.0,,,,,
node_metric,2024_end,pydub,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,pyyaml,,,dependency,12.0,0.0,12.0,0.0078672331992458,1.0,,,,,
node_metric,2024_end,ruff,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,safehttpx,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,semantic-version,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,tomlkit,,,dependency,1.0,0.0,1.0,0.0035512737994299,0.0,,,,,
node_metric,2024_end,typer,,,dependency,4.0,0.0,4.0,0.0040908684412184,5.0,,,,,
node_metric,2024_end,urllib3,,,dependency,3.0,0.0,3.0,0.0043883988604981,8.0,,,,,
node_metric,2024_end,modal,,,App/Service,0.0,14.0,14.0,0.0034466331667964,5.0,,,,,
node_metric,2024_end,aiohttp,,,dependency,8.0,0.0,8.0,0.0052045071377445,7.0,,,,,
node_metric,2024_end,certifi,,,dependency,2.0,0.0,2.0,0.0040744769625975,8.0,,,,,
node_metric,2024_end,grpclib,,,dependency,1.0,0.0,1.0,0.0036559144320634,5.0,,,,,
node_metric,2024_end,protobuf,,,dependency,4.0,0.0,4.0,0.0042445019807383,5.0,,,,,
node_metric,2024_end,rich,,,dependency,5.0,0.0,5.0,0.0048729194851111,1.0,,,,,
node_metric,2024_end,synchronicity,,,dependency,1.0,0.0,1.0,0.0036559144320634,5.0,,,,,
node_metric,2024_end,toml,,,dependency,2.0,0.0,2.0,0.003810121680155,5.0,,,,,
node_metric,2024_end,types-certifi,,,dependency,1.0,0.0,1.0,0.0036559144320634,5.0,,,,,
node_metric,2024_end,types-toml,,,dependency,1.0,0.0,1.0,0.0036559144320634,5.0,,,,,
node_metric,2024_end,streamlit,,,App/Service,0.0,19.0,19.0,0.0034466331667964,5.0,,,,,
node_metric,2024_end,altair,,,dependency,1.0,0.0,1.0,0.0036008404148879,5.0,,,,,
node_metric,2024_end,blinker,,,dependency,1.0,0.0,1.0,0.0036008404148879,5.0,,,,,
node_metric,2024_end,cachetools,,,dependency,1.0,0.0,1.0,0.0036008404148879,5.0,,,,,
node_metric,2024_end,gitpython,,,dependency,1.0,0.0,1.0,0.0036008404148879,5.0,,,,,
node_metric,2024_end,pyarrow,,,dependency,3.0,0.0,3.0,0.0040799475171656,1.0,,,,,
node_metric,2024_end,pydeck,,,dependency,1.0,0.0,1.0,0.0036008404148879,5.0,,,,,
node_metric,2024_end,requests,,,dependency,13.0,0.0,13.0,0.009877291309807,1.0,,,,,
node_metric,2024_end,tenacity,,,dependency,6.0,0.0,6.0,0.0051503138126163,7.0,,,,,
node_metric,2024_end,tornado,,,dependency,1.0,0.0,1.0,0.0036008404148879,5.0,,,,,
node_metric,2024_end,watchdog,,,dependency,1.0,0.0,1.0,0.0036008404148879,5.0,,,,,
node_metric,2024_end,autogen-agentchat,,,Framework/Agent,0.0,10.0,10.0,0.0034466331667964,3.0,,,,,
node_metric,2024_end,diskcache,,,dependency,1.0,0.0,1.0,0.0037396269381703,3.0,,,,,
node_metric,2024_end,docker,,,dependency,1.0,0.0,1.0,0.0037396269381703,3.0,,,,,
node_metric,2024_end,flaml,,,dependency,1.0,0.0,1.0,0.0037396269381703,3.0,,,,,
node_metric,2024_end,openai,,,LLM API,7.0,8.0,15.0,0.0055848912796852,0.0,,,,,
node_metric,2024_end,termcolor,,,dependency,1.0,0.0,1.0,0.0037396269381703,3.0,,,,,
node_metric,2024_end,tiktoken,,,Model Runtime,4.0,2.0,6.0,0.0050610539308653,3.0,,,,,
node_metric,2024_end,crewai,,,Framework/Agent,0.0,22.0,22.0,0.0034466331667964,3.0,,,,,
node_metric,2024_end,appdirs,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,auth0-python,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,chromadb,,,RAG/Vector DB,1.0,29.0,30.0,0.0035798121537845,2.0,,,,,
node_metric,2024_end,crewai-tools,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,instructor,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,json-repair,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,jsonref,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,litellm,,,LLM API,1.0,11.0,12.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,openpyxl,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,opentelemetry-api,,,dependency,3.0,0.0,3.0,0.0038800748870881,2.0,,,,,
node_metric,2024_end,opentelemetry-exporter-otlp-proto-http,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,opentelemetry-sdk,,,dependency,3.0,0.0,3.0,0.0038800748870881,2.0,,,,,
node_metric,2024_end,pdfplumber,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,pyvis,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,regex,,,dependency,4.0,0.0,4.0,0.0065181696159065,1.0,,,,,
node_metric,2024_end,tomli-w,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,uv,,,dependency,1.0,0.0,1.0,0.0035798121537845,3.0,,,,,
node_metric,2024_end,haystack-ai,,,Framework/Agent,0.0,15.0,15.0,0.0034466331667964,4.0,,,,,
node_metric,2024_end,haystack-experimental,,,dependency,1.0,0.0,1.0,0.0036419623477123,4.0,,,,,
node_metric,2024_end,lazy-imports,,,dependency,1.0,0.0,1.0,0.0036419623477123,4.0,,,,,
node_metric,2024_end,more-itertools,,,dependency,1.0,0.0,1.0,0.0036419623477123,4.0,,,,,
node_metric,2024_end,networkx,,,dependency,2.0,0.0,2.0,0.0038860871584167,4.0,,,,,
node_metric,2024_end,posthog,,,dependency,2.0,0.0,2.0,0.0037468959001,4.0,,,,,
node_metric,2024_end,python-dateutil,,,dependency,3.0,0.0,3.0,0.0045488478305362,8.0,,,,,
node_metric,2024_end,tqdm,,,dependency,13.0,0.0,13.0,0.0084807309866056,1.0,,,,,
node_metric,2024_end,langchain,,,Framework/Agent,1.0,11.0,12.0,0.0036907946429413,7.0,,,,,
node_metric,2024_end,async-timeout,,,dependency,1.0,0.0,1.0,0.0037318470250235,7.0,,,,,
node_metric,2024_end,langchain-core,,,Framework/Agent,4.0,7.0,11.0,0.0059293003103275,7.0,,,,,
node_metric,2024_end,langchain-text-splitters,,,dependency,1.0,0.0,1.0,0.0037318470250235,7.0,,,,,
node_metric,2024_end,langsmith,,,dependency,3.0,0.0,3.0,0.0046958438312211,7.0,,,,,
node_metric,2024_end,sqlalchemy,,,dependency,2.0,0.0,2.0,0.0039760085011684,7.0,,,,,
node_metric,2024_end,langchain-community,,,Framework/Agent,0.0,12.0,12.0,0.0034466331667964,7.0,,,,,
node_metric,2024_end,httpx-sse,,,dependency,2.0,0.0,2.0,0.0039837884143152,7.0,,,,,
node_metric,2024_end,pydantic-settings,,,dependency,2.0,0.0,2.0,0.0038861238238572,2.0,,,,,
node_metric,2024_end,jsonpatch,,,dependency,1.0,0.0,1.0,0.0041664684968492,7.0,,,,,
node_metric,2024_end,langchain-openai,,,Framework/Agent,0.0,3.0,3.0,0.0034466331667964,3.0,,,,,
node_metric,2024_end,langgraph,,,Framework/Agent,0.0,3.0,3.0,0.0034466331667964,7.0,,,,,
node_metric,2024_end,langgraph-checkpoint,,,dependency,1.0,0.0,1.0,0.004423279071376,7.0,,,,,
node_metric,2024_end,langgraph-sdk,,,dependency,1.0,0.0,1.0,0.004423279071376,7.0,,,,,
node_metric,2024_end,llama-index,,,Framework/Agent,0.0,12.0,12.0,0.0034466331667964,9.0,,,,,
node_metric,2024_end,llama-index-agent-openai,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-cli,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-core,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-embeddings-openai,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-indices-managed-llama-cloud,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-llms-openai,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-multi-modal-llms-openai,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-program-openai,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-question-gen-openai,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-readers-file,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,llama-index-readers-llama-parse,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,nltk,,,dependency,1.0,0.0,1.0,0.0036907946429413,9.0,,,,,
node_metric,2024_end,pydantic-ai,,,Framework/Agent,0.0,1.0,1.0,0.0034466331667964,10.0,,,,,
node_metric,2024_end,pydantic-ai-slim,,,dependency,1.0,0.0,1.0,0.0063765708805351,10.0,,,,,
node_metric,2024_end,semantic-kernel,,,Framework/Agent,0.0,15.0,15.0,0.0034466331667964,2.0,,,,,
node_metric,2024_end,azure-identity,,,dependency,1.0,0.0,1.0,0.0036419623477123,2.0,,,,,
node_metric,2024_end,cloudevents,,,dependency,1.0,0.0,1.0,0.0036419623477123,2.0,,,,,
node_metric,2024_end,defusedxml,,,dependency,1.0,0.0,1.0,0.0036419623477123,2.0,,,,,
node_metric,2024_end,openapi-core,,,dependency,1.0,0.0,1.0,0.0036419623477123,2.0,,,,,
node_metric,2024_end,prance,,,dependency,1.0,0.0,1.0,0.0036419623477123,2.0,,,,,
node_metric,2024_end,pybars4,,,dependency,1.0,0.0,1.0,0.0036419623477123,2.0,,,,,
node_metric,2024_end,anthropic,,,LLM API,0.0,7.0,7.0,0.0034466331667964,0.0,,,,,
node_metric,2024_end,distro,,,dependency,3.0,0.0,3.0,0.0049468090489188,0.0,,,,,
node_metric,2024_end,jiter,,,dependency,2.0,0.0,2.0,0.004458486096629,0.0,,,,,
node_metric,2024_end,sniffio,,,dependency,3.0,0.0,3.0,0.0049468090489188,0.0,,,,,
node_metric,2024_end,cohere,,,LLM API,0.0,10.0,10.0,0.0034466331667964,7.0,,,,,
node_metric,2024_end,fastavro,,,dependency,1.0,0.0,1.0,0.0037396269381703,7.0,,,,,
node_metric,2024_end,parameterized,,,dependency,1.0,0.0,1.0,0.0037396269381703,7.0,,,,,
node_metric,2024_end,pydantic-core,,,dependency,1.0,0.0,1.0,0.0037396269381703,7.0,,,,,
node_metric,2024_end,tokenizers,,,Model Runtime,5.0,1.0,6.0,0.0046107946635437,1.0,,,,,
node_metric,2024_end,types-requests,,,dependency,1.0,0.0,1.0,0.0037396269381703,7.0,,,,,
node_metric,2024_end,google-genai,,,LLM API,0.0,5.0,5.0,0.0034466331667964,5.0,,,,,
node_metric,2024_end,google-auth,,,dependency,2.0,0.0,2.0,0.0043988629237615,5.0,,,,,
node_metric,2024_end,websockets,,,dependency,1.0,0.0,1.0,0.0040326207095441,5.0,,,,,
node_metric,2024_end,google-generativeai,,,LLM API,0.0,8.0,8.0,0.0034466331667964,5.0,,,,,
node_metric,2024_end,google-ai-generativelanguage,,,dependency,1.0,0.0,1.0,0.0038128753810137,5.0,,,,,
node_metric,2024_end,google-api-core,,,dependency,1.0,0.0,1.0,0.0038128753810137,5.0,,,,,
node_metric,2024_end,google-api-python-client,,,dependency,1.0,0.0,1.0,0.0038128753810137,5.0,,,,,
node_metric,2024_end,groq,,,LLM API,0.0,6.0,6.0,0.0034466331667964,0.0,,,,,
node_metric,2024_end,importlib-metadata,,,dependency,3.0,0.0,3.0,0.0041576564691292,1.0,,,,,
node_metric,2024_end,jsonschema,,,dependency,1.0,0.0,1.0,0.0037232761685458,3.0,,,,,
node_metric,2024_end,mistralai,,,LLM API,0.0,6.0,6.0,0.0034466331667964,8.0,,,,,
node_metric,2024_end,eval-type-backport,,,dependency,2.0,0.0,2.0,0.0041603359432199,8.0,,,,,
node_metric,2024_end,jsonpath-python,,,dependency,1.0,0.0,1.0,0.0039349561190862,8.0,,,,,
node_metric,2024_end,typing-inspect,,,dependency,1.0,0.0,1.0,0.0039349561190862,8.0,,,,,
node_metric,2024_end,replicate,,,LLM API,0.0,4.0,4.0,0.0034466331667964,0.0,,,,,
node_metric,2024_end,together,,,LLM API,0.0,13.0,13.0,0.0034466331667964,1.0,,,,,
node_metric,2024_end,filelock,,,dependency,7.0,0.0,7.0,0.006212860879976,1.0,,,,,
node_metric,2024_end,tabulate,,,dependency,1.0,0.0,1.0,0.0036720129909301,1.0,,,,,
node_metric,2024_end,accelerate,,,Model Runtime,2.0,7.0,9.0,0.0044721113666049,1.0,,,,,
node_metric,2024_end,psutil,,,dependency,3.0,0.0,3.0,0.0043507763911258,1.0,,,,,
node_metric,2024_end,safetensors,,,Model Runtime,4.0,0.0,4.0,0.0050703336038474,1.0,,,,,
node_metric,2024_end,torch,,,Model Runtime,5.0,20.0,25.0,0.0057459848262395,4.0,,,,,
node_metric,2024_end,bitsandbytes,,,Model Runtime,0.0,3.0,3.0,0.0034466331667964,4.0,,,,,
node_metric,2024_end,datasets,,,Model Runtime,1.0,14.0,15.0,0.0041791175952311,1.0,,,,,
node_metric,2024_end,dill,,,dependency,1.0,0.0,1.0,0.0037003604449404,1.0,,,,,
node_metric,2024_end,fsspec,,,dependency,3.0,0.0,3.0,0.0051316476703886,1.0,,,,,
node_metric,2024_end,multiprocess,,,dependency,1.0,0.0,1.0,0.0037003604449404,1.0,,,,,
node_metric,2024_end,xxhash,,,dependency,1.0,0.0,1.0,0.0037003604449404,1.0,,,,,
node_metric,2024_end,diffusers,,,Model Runtime,0.0,8.0,8.0,0.0034466331667964,1.0,,,,,
node_metric,2024_end,ollama,,,Model Runtime,0.0,2.0,2.0,0.0034466331667964,0.0,,,,,
node_metric,2024_end,peft,,,Model Runtime,0.0,10.0,10.0,0.0034466331667964,1.0,,,,,
node_metric,2024_end,transformers,,,Model Runtime,4.0,10.0,14.0,0.0049588119835051,1.0,,,,,
node_metric,2024_end,sentence-transformers,,,Model Runtime,0.0,7.0,7.0,0.0034466331667964,1.0,,,,,
node_metric,2024_end,scikit-learn,,,dependency,1.0,0.0,1.0,0.0038651956973305,1.0,,,,,
node_metric,2024_end,scipy,,,dependency,1.0,0.0,1.0,0.0038651956973305,1.0,,,,,
node_metric,2024_end,nvidia-cublas-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-cuda-cupti-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-cuda-nvrtc-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-cuda-runtime-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-cudnn-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-cufft-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-curand-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-cusolver-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-cusparse-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-nccl-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-nvjitlink-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,nvidia-nvtx-cu12,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,setuptools,,,dependency,2.0,0.0,2.0,0.0037588960638668,4.0,,,,,
node_metric,2024_end,sympy,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,triton,,,dependency,1.0,0.0,1.0,0.0036907579775008,4.0,,,,,
node_metric,2024_end,trl,,,Model Runtime,0.0,4.0,4.0,0.0034466331667964,1.0,,,,,
node_metric,2024_end,vllm,,,Model Runtime,0.0,43.0,43.0,0.0034466331667964,6.0,,,,,
node_metric,2024_end,blake3,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,cloudpickle,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,compressed-tensors,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,depyf,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,einops,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,gguf,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,lark,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,lm-format-enforcer,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,mistral-common,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,msgspec,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,nvidia-ml-py,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,outlines,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,partial-json-parser,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,prometheus-client,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,prometheus-fastapi-instrumentator,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,py-cpuinfo,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,pyzmq,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,ray,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,sentencepiece,,,Model Runtime,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,six,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,torchvision,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,xformers,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,xgrammar,,,dependency,1.0,0.0,1.0,0.0035147712531624,6.0,,,,,
node_metric,2024_end,bcrypt,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,build,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,chroma-hnswlib,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,graphlib-backport,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,grpcio,,,dependency,3.0,0.0,3.0,0.0043886917802523,8.0,,,,,
node_metric,2024_end,importlib-resources,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,kubernetes,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,mmh3,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,onnxruntime,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,opentelemetry-exporter-otlp-proto-grpc,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,opentelemetry-instrumentation-fastapi,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,overrides,,,dependency,2.0,0.0,2.0,0.0040398896714739,2.0,,,,,
node_metric,2024_end,pypika,,,dependency,1.0,0.0,1.0,0.0035515667191841,2.0,,,,,
node_metric,2024_end,faiss-cpu,,,RAG/Vector DB,0.0,2.0,2.0,0.0034466331667964,0.0,,,,,
node_metric,2024_end,lancedb,,,RAG/Vector DB,0.0,6.0,6.0,0.0034466331667964,2.0,,,,,
node_metric,2024_end,deprecation,,,dependency,1.0,0.0,1.0,0.0039349561190862,2.0,,,,,
node_metric,2024_end,pylance,,,dependency,1.0,0.0,1.0,0.0039349561190862,2.0,,,,,
node_metric,2024_end,pinecone,,,RAG/Vector DB,0.0,7.0,7.0,0.0034466331667964,8.0,,,,,
node_metric,2024_end,pinecone-plugin-inference,,,dependency,1.0,0.0,1.0,0.0038651956973305,8.0,,,,,
node_metric,2024_end,pinecone-plugin-interface,,,dependency,1.0,0.0,1.0,0.0038651956973305,8.0,,,,,
node_metric,2024_end,qdrant-client,,,RAG/Vector DB,0.0,7.0,7.0,0.0034466331667964,8.0,,,,,
node_metric,2024_end,grpcio-tools,,,dependency,2.0,0.0,2.0,0.0042837582278646,8.0,,,,,
node_metric,2024_end,portalocker,,,dependency,1.0,0.0,1.0,0.0038651956973305,8.0,,,,,
node_metric,2024_end,weaviate-client,,,RAG/Vector DB,0.0,7.0,7.0,0.0034466331667964,8.0,,,,,
node_metric,2024_end,authlib,,,dependency,1.0,0.0,1.0,0.0038651956973305,8.0,,,,,
node_metric,2024_end,grpcio-health-checking,,,dependency,1.0,0.0,1.0,0.0038651956973305,8.0,,,,,
node_metric,2024_end,validators,,,dependency,1.0,0.0,1.0,0.0038651956973305,8.0,,,,,
node_metric,2025_end,chainlit,,,App/Service,0.0,24.0,24.0,0.0032376933279239,1.0,,,,,
node_metric,2025_end,aiofiles,,,dependency,2.0,0.0,2.0,0.0034506752726307,1.0,,,,,
node_metric,2025_end,asyncer,,,dependency,1.0,0.0,1.0,0.0033523759135352,1.0,,,,,
node_metric,2025_end,audioop-lts,,,dependency,2.0,0.0,2.0,0.0034506752726307,1.0,,,,,
node_metric,2025_end,click,,,dependency,6.0,0.0,6.0,0.004235423421088,5.0,,,,,
node_metric,2025_end,dataclasses-json,,,dependency,2.0,0.0,2.0,0.0035817410847579,4.0,,,,,
node_metric,2025_end,fastapi,,,App/Service,3.0,4.0,7.0,0.0034973258159302,1.0,,,,,
node_metric,2025_end,filetype,,,dependency,2.0,0.0,2.0,0.0035052860276837,4.0,,,,,
node_metric,2025_end,httpx,,,dependency,17.0,0.0,17.0,0.0101939141765844,1.0,,,,,
node_metric,2025_end,lazify,,,dependency,1.0,0.0,1.0,0.0033523759135352,1.0,,,,,
node_metric,2025_end,literalai,,,dependency,1.0,0.0,1.0,0.0033523759135352,1.0,,,,,
node_metric,2025_end,mcp,,,dependency,4.0,0.0,4.0,0.0039023191754034,1.0,,,,,
node_metric,2025_end,nest-asyncio,,,dependency,2.0,0.0,2.0,0.0034774841887476,7.0,,,,,
node_metric,2025_end,packaging,,,dependency,13.0,0.0,13.0,0.0099155394803694,0.0,,,,,
node_metric,2025_end,pydantic,,,dependency,27.0,0.0,27.0,0.0143835521761999,1.0,,,,,
node_metric,2025_end,pydantic-settings,,,dependency,4.0,0.0,4.0,0.0038169446421572,7.0,,,,,
node_metric,2025_end,pyjwt,,,dependency,2.0,0.0,2.0,0.0034624711957221,2.0,,,,,
node_metric,2025_end,python-dotenv,,,dependency,3.0,0.0,3.0,0.0036741928922354,4.0,,,,,
node_metric,2025_end,python-multipart,,,dependency,2.0,0.0,2.0,0.0034506752726307,1.0,,,,,
node_metric,2025_end,python-socketio,,,dependency,1.0,0.0,1.0,0.0033523759135352,1.0,,,,,
node_metric,2025_end,starlette,,,dependency,3.0,0.0,3.0,0.0041938657277263,1.0,,,,,
node_metric,2025_end,syncer,,,dependency,1.0,0.0,1.0,0.0033523759135352,1.0,,,,,
node_metric,2025_end,tomli,,,dependency,2.0,0.0,2.0,0.0034624711957221,2.0,,,,,
node_metric,2025_end,uvicorn,,,dependency,3.0,0.0,3.0,0.0035523121477501,1.0,,,,,
node_metric,2025_end,watchfiles,,,dependency,3.0,0.0,3.0,0.0035956251750256,5.0,,,,,
node_metric,2025_end,annotated-doc,,,dependency,1.0,0.0,1.0,0.0039808837830195,1.0,,,,,
node_metric,2025_end,typing-extensions,,,dependency,22.0,0.0,22.0,0.0116003764861723,1.0,,,,,
node_metric,2025_end,gradio,,,App/Service,0.0,28.0,28.0,0.0032376933279239,1.0,,,,,
node_metric,2025_end,anyio,,,dependency,5.0,0.0,5.0,0.0049706629321359,1.0,,,,,
node_metric,2025_end,brotli,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,ffmpy,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,gradio-client,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,groovy,,,dependency,1.0,0.0,1.0,0.0033359926870193,1.0,,,,,
node_metric,2025_end,huggingface-hub,,,Model Runtime,8.0,10.0,18.0,0.0093085536990787,0.0,,,,,
